ID,Name,Glottocode,Macroarea,Latitude,Longitude,Family_Glottocode,Family_Name
262_Western_Bru_west2397,Western Bru,west2397,Eurasia,16.4906,104.754,aust1305,Austroasiatic
263_BodoMech_bodo1269,Bodo-Mech,bodo1269,Eurasia,26.1,92.0,sino1245,Sino-Tibetan
264_Burushaski_buru1296,Burushaski,buru1296,Eurasia,36.2161,74.8236,,
265_Bulgarian_bulg1262,Bulgarian,bulg1262,Eurasia,43.3646,25.047,indo1319,Indo-European
266_Burarra_bura1267,Burarra,bura1267,Australia,-12.3061,134.365,mani1293,Maningrida
267_Qaqet_qaqe1238,Qaqet,qaqe1238,Pacific,-4.45258,151.702,bain1263,Baining
268_Bribri_brib1243,Bribri,brib1243,North America,9.39794,-83.0539,chib1249,Chibchan
269_Caddo_cadd1256,Caddo,cadd1256,North America,33.33,-93.5,cadd1255,Caddoan
270_Nivacle_niva1238,Nivaclé,niva1238,South America,-22.8557,-61.7606,mata1289,Matacoan
271_Car_Nicobarese_carn1240,Car Nicobarese,carn1240,Eurasia,9.18853,92.7671,aust1305,Austroasiatic
272_Galibi_Carib_gali1262,Galibi Carib,gali1262,South America,5.83772,-56.8323,cari1283,Cariban
273_Chapalaa_chac1249,Cha'palaa,chac1249,South America,0.71489,-79.0508,barb1265,Barbacoan
274_Nyahkur_nyah1250,Nyahkur,nyah1250,Eurasia,15.8909,101.515,aust1305,Austroasiatic
275_Kakua_cacu1241,Kakua,cacu1241,South America,0.88778,-69.5659,kaku1242,Kakua-Nukak
276_Min_Dong_Chinese_mind1253,Min Dong Chinese,mind1253,Eurasia,26.0,119.5,sino1245,Sino-Tibetan
277_Chamorro_cham1312,Chamorro,cham1312,Pacific,13.438011,144.74474,aust1307,Austronesian
278_Chipewyan_chip1261,Chipewyan,chip1261,North America,58.98,-104.44,atha1245,Athabaskan-Eyak-Tlingit
279_Quiotepec_Chinantec_quio1240,Quiotepec Chinantec,quio1240,North America,17.5621,-96.602,otom1299,Otomanguean
280_Cherokee_cher1273,Cherokee,cher1273,North America,35.4664,-83.163,iroq1247,Iroquoian
281_Chuvash_chuv1255,Chuvash,chuv1255,Eurasia,55.487,47.163,turk1311,Turkic
282_Western_Cham_west2650,Western Cham,west2650,Eurasia,12.4771,104.026,aust1307,Austronesian
283_Upper_Chehalis_uppe1439,Upper Chehalis,uppe1439,North America,46.7981,-123.169,sali1255,Salishan
284_Chuave_chua1250,Chuave,chua1250,Pacific,-6.17824,145.139,nucl1709,Nuclear Trans New Guinea
285_Chukchi_chuk1273,Chukchi,chuk1273,Eurasia,68.6436,170.045,chuk1271,Chukotko-Kamchatkan
286_Mandarin_Chinese_mand1415,Mandarin Chinese,mand1415,Eurasia,40.0209,116.228,sino1245,Sino-Tibetan
287_Haka_Chin_haka1240,Haka Chin,haka1240,Eurasia,22.8735,92.8208,sino1245,Sino-Tibetan
288_Ashaninka_asha1243,Asháninka,asha1243,South America,-11.9311,-73.9073,araw1281,Arawakan
289_Cofan_cofa1242,Cofán,cofa1242,South America,0.276675,-77.0643,,
290_Wamey_wame1240,Wamey,wame1240,Africa,12.5421,-13.177,atla1278,Atlantic-Congo
291_Chuanqiandian_Cluster_Miao_chua1256,Chuanqiandian Cluster Miao,chua1256,Eurasia,22.5638,101.95,book1242,Bookkeeping
292_Island_Carib_isla1278,Island Carib,isla1278,North America,15.364795,-61.342957,araw1281,Arawakan
293_Tedim_Chin_tedi1235,Tedim Chin,tedi1235,Eurasia,23.6079,93.519,sino1245,Sino-Tibetan
294_Western_Highland_Chatino_west2644,Western Highland Chatino,west2644,North America,16.2495,-97.3244,otom1299,Otomanguean
295_Cubeo_cube1242,Cubeo,cube1242,South America,1.32382,-70.1939,tuca1253,Tucanoan
296_Cayubaba_cayu1262,Cayubaba,cayu1262,South America,-13.2482,-65.4822,,
297_Dangaleat_dang1274,Dangaleat,dang1274,Africa,12.1517,18.385,afro1255,Afro-Asiatic
298_Dan_dann1241,Dan,dann1241,Africa,7.22812,-8.24535,mand1469,Mande
299_Dagbani_dagb1246,Dagbani,dagb1246,Africa,9.64745,-0.43227,atla1278,Atlantic-Congo
300_Dar_Fur_Daju_darf1239,Dar Fur Daju,darf1239,Africa,12.2598,25.3127,daju1249,Dajuic
301_Dahalo_daha1245,Dahalo,daha1245,Africa,-2.1843,40.37,afro1255,Afro-Asiatic
302_NyishiHill_Miri_nyis1236,Nyishi-Hill Miri,nyis1236,Eurasia,27.278263,93.675529,sino1245,Sino-Tibetan
303_Dyirbal_dyir1250,Dyirbal,dyir1250,Australia,-17.4516,145.544,pama1250,Pama-Nyungan
304_German_stan1295,German,stan1295,Eurasia,48.649,12.4676,indo1319,Indo-European
305_Dieri_dier1241,Dieri,dier1241,Australia,-28.1667,138.0,pama1250,Pama-Nyungan
306_Tipai_kumi1248,Tipai,kumi1248,North America,32.331,-116.604,coch1271,Cochimi-Yuman
307_Northeastern_Dinka_nort2815,Northeastern Dinka,nort2815,Africa,9.27995,31.8392,nilo1247,Nilotic
308_Lower_Grand_Valley_Dani_lowe1415,Lower Grand Valley Dani,lowe1415,Pacific,-4.25684,138.992,nucl1709,Nuclear Trans New Guinea
309_Northern_Dong_nort2735,Northern Dong,nort2735,Eurasia,26.9944,109.204,taik1256,Tai-Kadai
310_Doyayo_doya1240,Doyayo,doya1240,Africa,8.68604,13.0768,atla1278,Atlantic-Congo
311_Rukai_ruka1240,Rukai,ruka1240,Pacific,22.7738,120.844,aust1307,Austronesian
312_Dagur_daur1238,Dagur,daur1238,Eurasia,48.0,124.0,mong1349,Mongolic-Khitan
313_Toro_So_Dogon_toro1252,Toro So Dogon,toro1252,Africa,14.40749,-3.10006,dogo1299,Dogon
314_Dhuwal_dhuw1249,Dhuwal,dhuw1249,Australia,-12.7825,136.008,pama1250,Pama-Nyungan
315_JolaFonyi_jola1263,Jola-Fonyi,jola1263,Africa,12.75752,-15.7354766667,atla1278,Atlantic-Congo
316_Efik_efik1245,Efik,efik1245,Africa,4.89379,8.38121,atla1278,Atlantic-Congo
317_Ekari_ekar1243,Ekari,ekar1243,Pacific,-3.88974,136.018,nucl1709,Nuclear Trans New Guinea
318_Modern_Greek_mode1248,Modern Greek,mode1248,Eurasia,38.36,23.13,indo1319,Indo-European
319_Central_Siberian_Yupik_cent2128,Central Siberian Yupik,cent2128,Eurasia,63.4308,-170.272,eski1264,Eskimo-Aleut
320_Ejagham_ejag1239,Ejagham,ejag1239,Africa,5.54442,8.90959,atla1278,Atlantic-Congo
321_Basque_basq1248,Basque,basq1248,Eurasia,43.2787,-1.31622,,
322_Even_even1260,Even,even1260,Eurasia,70.6687,130.914,tung1282,Tungusic
323_Ewe_ewee1241,Ewe,ewee1241,Africa,6.46061,0.814975,atla1278,Atlantic-Congo
324_Ewondo_ewon1239,Ewondo,ewon1239,Africa,4.21141,11.93646,atla1278,Atlantic-Congo
325_Eyak_eyak1241,Eyak,eyak1241,North America,60.4232,-144.762,atha1245,Athabaskan-Eyak-Tlingit
326_Fasu_fasu1242,Fasu,fasu1242,Pacific,-6.62687,143.284,,
327_Nobiin_nobi1240,Nobiin,nobi1240,Africa,22.8142,31.8376,nubi1251,Nubian
328_Fijian_fiji1243,Fijian,fiji1243,Pacific,-18.0,178.33,aust1307,Austronesian
329_Finnish_finn1318,Finnish,finn1318,Eurasia,64.7628,25.5577,ural1272,Uralic
330_Fefe_fefe1239,Fe'fe',fefe1239,Africa,5.18158,10.1442,atla1278,Atlantic-Congo
331_French_stan1290,French,stan1290,Eurasia,48.0,2.0,indo1319,Indo-European
332_Fulnio_fuln1247,Fulniô,fuln1247,South America,-9.02591,-37.1402,,
333_Fur_furr1244,Fur,furr1244,Africa,12.0455,23.6401,fura1235,Furan
334_Fwai_fwai1237,Fwâi,fwai1237,Pacific,-20.6873,164.901,aust1307,Austronesian
335_Ga_gaaa1244,Ga,gaaa1244,Africa,5.65488,-0.18598,atla1278,Atlantic-Congo
336_Gadsup_gads1258,Gadsup,gads1258,Pacific,-6.31631,145.997,nucl1709,Nuclear Trans New Guinea
337_Garrwa_gara1269,Garrwa,gara1269,Australia,-17.4504,137.72014,garr1260,Garrwan
338_GbayaBossangoa_gbay1287,Gbaya-Bossangoa,gbay1287,Africa,6.61896,17.645,atla1278,Atlantic-Congo
339_Gbagyi_gbag1258,Gbagyi,gbag1258,Africa,9.29842,6.90495,atla1278,Atlantic-Congo
340_Central_GelaoQau_qaua1234,Central Gelao-Qau,qaua1234,Eurasia,26.155438,106.16455,taik1256,Tai-Kadai
341_Nanai_nana1257,Nanai,nana1257,Eurasia,48.4343,134.797,tung1282,Tungusic
342_Irish_iris1253,Irish,iris1253,Eurasia,53.2186,-7.61509,indo1319,Indo-European
343_Dawro_dawr1236,Dawro,dawr1236,Africa,6.95,37.0,gong1255,Ta-Ne-Omotic
344_Wayuu_wayu1243,Wayuu,wayu1243,South America,11.395566,-72.199791,araw1281,Arawakan
345_Paraguayan_Guarani_para1311,Paraguayan Guaraní,para1311,South America,-25.60551,-57.08816,tupi1275,Tupian
346_Guahibo_guah1255,Guahibo,guah1255,South America,5.81736,-68.9839,guah1252,Guahiboan
347_Guambiano_guam1248,Guambiano,guam1248,South America,2.55849,-76.582,barb1265,Barbacoan
348_Ache_ache1246,Aché,ache1246,South America,-25.5865,-56.4697,tupi1275,Tupian
349_KukuYalanji_kuku1273,Kuku-Yalanji,kuku1273,Australia,-16.0036,145.188,pama1250,Pama-Nyungan
350_Hakka_Chinese_hakk1236,Hakka Chinese,hakk1236,Eurasia,25.0,116.0,sino1245,Sino-Tibetan
351_Hausa_haus1257,Hausa,haus1257,Africa,11.1513,8.7804,afro1255,Afro-Asiatic
352_Hawaiian_hawa1245,Hawaiian,hawa1245,Pacific,19.6297,-155.43,aust1307,Austronesian
353_Northern_Haida_nort2938,Northern Haida,nort2938,North America,54.004532,-132.079257,haid1248,Haida
354_Hindi_hind1269,Hindi,hind1269,Eurasia,25.0,77.0,indo1319,Indo-European
355_Hixkaryana_hixk1239,Hixkaryána,hixk1239,South America,-0.16265,-58.80153,cari1283,Cariban
356_Hopi_hopi1249,Hopi,hopi1249,North America,35.7653,-110.535,utoa1244,Uto-Aztecan
357_Hadza_hadz1240,Hadza,hadz1240,Africa,-3.83115,35.0458,,
358_Hungarian_hung1274,Hungarian,hung1274,Eurasia,46.9068585714,19.6555271429,ural1272,Uralic
359_Hupa_hupa1239,Hupa-Chilula,hupa1239,North America,41.0982,-123.68,atha1245,Athabaskan-Eyak-Tlingit
360_Huastec_huas1242,Huastec,huas1242,North America,21.6153,-98.5028,maya1287,Mayan
361_San_Mateo_del_Mar_Huave_sanm1287,San Mateo del Mar Huave,sanm1287,North America,16.2129,-95.0077,huav1256,Huavean
362_Eastern_Armenian_nucl1235,Eastern Armenian,nucl1235,Eurasia,40.0,45.0,indo1319,Indo-European
363_Iaai_iaai1238,Iaai,iaai1238,Pacific,-20.6301,166.59,aust1307,Austronesian
364_Iban_iban1264,Iban,iban1264,Pacific,2.09041,112.934,aust1307,Austronesian
365_Igbo_nucl1417,Igbo,nucl1417,Africa,4.62705,7.23441,atla1278,Atlantic-Congo
366_Ignaciano_igna1246,Ignaciano,igna1246,South America,-15.1188,-65.3993,araw1281,Arawakan
367_Izon_izon1238,Izon,izon1238,Africa,5.17986,5.51702,ijoi1239,Ijoid
368_Ik_ikkk1242,Ik,ikkk1242,Africa,3.61407,34.2507,kuli1252,Kuliak
369_Irarutu_irar1238,Irarutu,irar1238,Pacific,-2.94438,133.586,aust1307,Austronesian
370_Iraqw_iraq1241,Iraqw,iraq1241,Africa,-4.19948,35.2939,afro1255,Afro-Asiatic
371_IrantxeMunku_iran1263,Irántxe-Münkü,iran1263,South America,-12.7178,-57.9806,,
372_Isoko_isok1239,Isoko,isok1239,Africa,5.52889,6.24682,atla1278,Atlantic-Congo
373_Itelmen_itel1242,West Itelmen,itel1242,Eurasia,56.046173,156.30704,chuk1271,Chukotko-Kamchatkan
374_Itonama_iton1250,Itonama,iton1250,South America,-12.80431,-64.35748,,
375_Iu_Mien_iumi1238,Iu Mien,iumi1238,Eurasia,20.83,101.17,hmon1336,Hmong-Mien
376_Itbayat_ivat1242,Itbayat,ivat1242,Pacific,20.77,121.85,aust1307,Austronesian
377_Iwam_iwam1256,Iwam,iwam1256,Pacific,-4.27346,141.817,sepi1257,Sepik
378_Popti_popt1235,Popti',popt1235,North America,15.6609,-91.6633,maya1287,Mayan
379_Yanyuwa_yany1243,Yanyuwa,yany1243,Australia,-15.7621,136.055,pama1250,Pama-Nyungan
380_Javanese_java1254,Javanese,java1254,Pacific,-7.001,109.287,aust1307,Austronesian
381_Jebero_jebe1250,Jebero,jebe1250,South America,-5.40317,-76.4103,cahu1265,Cahuapanan
382_Tol_toll1241,Tol,toll1241,North America,14.6686,-87.0372,jica1245,Jicaquean
383_Shuar_shua1257,Shuar,shua1257,South America,-3.45136,-78.1892,jiva1245,Chicham
384_Japanese_nucl1643,Japanese,nucl1643,Eurasia,35.0,135.0,japo1237,Japonic
385_Jaqaru_jaqa1244,Jaqaru,jaqa1244,South America,-12.741939,-75.809231,ayma1253,Aymaran
386_Japreria_japr1238,Japrería,japr1238,South America,10.5523,-72.7101,cari1283,Cariban
387_Southern_Jinghpaw_kach1280,Southern Jinghpaw,kach1280,Eurasia,25.4634,97.3278,sino1245,Sino-Tibetan
388_Kalaallisut_kala1399,Kalaallisut,kala1399,North America,69.3761,-52.864,eski1264,Eskimo-Aleut
389_Kashmiri_kash1277,Kashmiri,kash1277,Eurasia,34.166825,74.330455,indo1319,Indo-European
390_Georgian_nucl1302,Georgian,nucl1302,Eurasia,41.850397,43.78613,kart1248,Kartvelian
391_Kabardian_kaba1278,Kabardian,kaba1278,Eurasia,43.5082,43.3918,abkh1242,Abkhaz-Adyge
392_Camsa_cams1241,Camsá,cams1241,South America,1.14537,-76.8931,,
393_Grass_Koiari_gras1249,Grass Koiari,gras1249,Pacific,-9.51218,147.437,koia1260,Koiarian
394_Kafa_kafa1242,Kafa,kafa1242,Africa,7.34022,36.1718,gong1255,Ta-Ne-Omotic
395_Dera_Indonesia_dera1245,Dera (Indonesia),dera1245,Pacific,-3.52309,140.947,sena1264,Senagi
396_KazymBerezoverSuryskarer_Khanty_khan1273,Kazym-Berezover-Suryskarer Khanty,khan1273,Eurasia,62.4308,66.1218,ural1272,Uralic
397_Kekchi_kekc1242,Kekchí,kekc1242,North America,15.3788,-89.2452,maya1287,Mayan
398_Kera_kera1255,Kera,kera1255,Africa,9.88165,15.1419,afro1255,Afro-Asiatic
399_Ket_kett1243,Ket,kett1243,Eurasia,63.7551,87.5466,yeni1252,Yeniseian
400_Kota_India_kota1263,Kota (India),kota1263,Eurasia,11.4978,76.9387,drav1251,Dravidian
401_Koya_koya1251,Koya,koya1251,Eurasia,17.6772,81.2096,drav1251,Dravidian
402_Kaingang_kain1272,Kaingang,kain1272,South America,-27.7671,-52.5394,nucl1710,Nuclear-Macro-Je
403_Khasi_khas1269,Khasi,khas1269,Eurasia,24.977,91.9998,aust1305,Austroasiatic
404_Lu_luuu1242,Lü,luuu1242,Eurasia,21.0321,101.282,taik1256,Tai-Kadai
405_Halh_Mongolian_halh1238,Halh Mongolian,halh1238,Eurasia,48.324,106.289,mong1349,Mongolic-Khitan
406_Lusi_lusi1240,Lusi,lusi1240,Pacific,-5.55033,149.148,aust1307,Austronesian
407_Central_Khmer_cent1989,Central Khmer,cent1989,Eurasia,12.0515,105.015,aust1305,Austroasiatic
408_Kharia_khar1287,Kharia,khar1287,Eurasia,22.3571,84.3922,aust1305,Austroasiatic
409_Kiowa_kiow1266,Kiowa,kiow1266,North America,34.9403,-98.9042,kiow1265,Kiowa-Tanoan
410_Kirghiz_kirg1245,Kirghiz,kirg1245,Eurasia,42.0,74.0,turk1311,Turkic
411_Southern_Kiwai_sout2949,Southern Kiwai,sout2949,Pacific,-8.64889,143.244,kiwa1251,Kiwaian
412_Khmu_khmu1256,Khmu,khmu1256,Eurasia,20.2463,101.671,aust1305,Austroasiatic
413_Western_Keres_west2632,Western Keres,west2632,North America,34.9733,-107.517,kere1287,Keresan
414_East_Kewa_east2516,East Kewa,east2516,Pacific,-6.32989,143.931,nucl1709,Nuclear Trans New Guinea
415_TekeKukuya_teke1280,Teke-Kukuya,teke1280,Africa,-2.27122,14.4407,atla1278,Atlantic-Congo
416_KlamathModoc_klam1254,Klamath-Modoc,klam1254,North America,42.5861,-121.704,,
417_Klao_klao1243,Klao,klao1243,Africa,5.05,-8.85,atla1278,Atlantic-Congo
418_Kwoma_kwom1262,Kwoma,kwom1262,Pacific,-4.08721,142.664,sepi1257,Sepik
419_Northern_Kurdish_nort2641,Northern Kurdish,nort2641,Eurasia,37.0,43.0,indo1319,Indo-European
420_Dera_Nigeria_dera1248,Dera (Nigeria),dera1248,Africa,10.072,12.0256,afro1255,Afro-Asiatic
421_Central_Kanuri_cent2050,Central Kanuri,cent2050,Africa,11.8,13.13,saha1256,Saharan
422_Maharashtrian_Konkani_konk1267,Maharashtrian Konkani,konk1267,Eurasia,19.2414,73.9166,indo1319,Indo-European
423_Korean_kore1280,Korean,kore1280,Eurasia,37.5,128.0,kore1284,Koreanic
424_Kpan_kpan1246,Kpan,kpan1246,Africa,7.58343,10.1642,atla1278,Atlantic-Congo
425_Koho_koho1244,Koho,koho1244,Eurasia,11.6444,108.057,aust1305,Austroasiatic
426_KomiZyrian_komi1268,Komi-Zyrian,komi1268,Eurasia,64.0527,54.946,ural1272,Uralic
427_Koryak_kory1246,Koryak,kory1246,Eurasia,63.8977,166.695,chuk1271,Chukotko-Kamchatkan
428_Kupsabiny_kups1238,Kupsabiny,kups1238,Africa,1.33197,34.5991,nilo1247,Nilotic
429_Kurukh_kuru1302,Kurukh,kuru1302,Eurasia,24.4644,86.4657,drav1251,Dravidian
430_Sgaw_Karen_sgaw1245,S'gaw Karen,sgaw1245,Eurasia,17.9872,97.7126,sino1245,Sino-Tibetan
431_Kalkutung_kalk1246,Kalkutung,kalk1246,Australia,-21.0,139.5,pama1250,Pama-Nyungan
432_SouthEastern_Ju_juho1239,South-Eastern Ju,juho1239,Africa,-19.688,20.7673,kxaa1236,Kxa
433_Kunama_kuna1268,Kunama,kuna1268,Africa,14.5879,37.5292,,
434_Kunimaipa_kuni1267,Kunimaipa,kuni1267,Pacific,-8.09371,146.908,goil1242,Goilalan
435_Border_Kuna_bord1248,Border Kuna,bord1248,South America,7.92993,-77.1664,chib1249,Chibchan
436_Kwaio_kwai1243,Kwaio,kwai1243,Pacific,-8.93744,160.965,aust1307,Austronesian
437_Kwakwala_kwak1269,Kwak'wala,kwak1269,North America,50.9269,-127.308,waka1280,Wakashan
438_Karok_karo1304,Karok,karo1304,North America,41.8228,-123.315,,
439_Lakkia_lakk1238,Lakkia,lakk1238,Eurasia,24.1169,110.106,taik1256,Tai-Kadai
440_Lak_lakk1252,Lak,lakk1252,Eurasia,42.1328,47.0809,nakh1245,Nakh-Daghestanian
441_Lelemi_lele1264,Lelemi,lele1264,Africa,7.34549,0.50746,atla1278,Atlantic-Congo
442_Lugbara_lugb1240,Lugbara,lugb1240,Africa,3.02245,30.8642,cent2225,Central Sudanic
443_Lahu_lahu1253,Lahu,lahu1253,Eurasia,21.2701,100.214,sino1245,Sino-Tibetan
444_Lithuanian_lith1251,Lithuanian,lith1251,Eurasia,55.1429,23.9601,indo1319,Indo-European
445_Lakota_lako1247,Lakota,lako1247,North America,46.3699,-103.95,siou1252,Siouan
446_Peve_peve1243,Peve,peve1243,Africa,9.16111,14.441,afro1255,Afro-Asiatic
447_Luiseno_luis1253,Luiseno-Juaneño,luis1253,North America,33.3184,-116.939,utoa1244,Uto-Aztecan
448_Luo_Kenya_and_Tanzania_luok1236,Luo (Kenya and Tanzania),luok1236,Africa,-0.93296,34.4896,nilo1247,Nilotic
449_Northern_Lushootseed_lush1252,Northern Lushootseed,lush1252,North America,48.42,-122.529,sali1255,Salishan
450_Chiquihuitlan_Mazatec_chiq1250,Chiquihuitlán Mazatec,chiq1250,North America,18.0541,-96.6659,otom1299,Otomanguean
451_Masai_masa1300,Masai,masa1300,Africa,-3.1419,36.4573,nilo1247,Nilotic
452_Central_Mazahua_cent2144,Central Mazahua,cent2144,North America,19.7357,-100.018,otom1299,Otomanguean
453_Maxakali_maxa1247,Maxakalí,maxa1247,South America,-16.9402,-40.7891,nucl1710,Nuclear-Macro-Je
454_Donga_Mambila_came1252,Donga Mambila,came1252,Africa,6.43829,11.41953,atla1278,Atlantic-Congo
455_Mbum_mbum1254,Mbum,mbum1254,Africa,7.5789,14.2722,atla1278,Atlantic-Congo
456_Maba_Chad_maba1277,Maba (Chad),maba1277,Africa,12.89147,20.8889,maba1274,Maban
457_Dizin_dizi1235,Dizin,dizi1235,Africa,6.1405,35.5763,dizo1235,Dizoid
458_Mba_mbaa1245,Mba,mbaa1245,Africa,1.06885,25.143,atla1278,Atlantic-Congo
459_Mogholi_mogh1245,Mogholi,mogh1245,Eurasia,34.2504,62.2802,mong1349,Mongolic-Khitan
460_Eastern_Mari_east2328,Eastern Mari,east2328,Eurasia,55.8307,48.405,ural1272,Uralic
461_San_Miguel_El_Grande_Mixtec_sanm1295,San Miguel El Grande Mixtec,sanm1295,North America,17.046881,-97.622482,otom1299,Otomanguean
462_Tu_tuuu1240,Tu,tuuu1240,Eurasia,36.8177,102.117,mong1349,Mongolic-Khitan
463_Manchu_manc1252,Manchu,manc1252,Eurasia,47.3122,126.557,tung1282,Tungusic
464_Mor_Bomberai_Peninsula_morb1239,Mor (Bomberai Peninsula),morb1239,Pacific,-2.85747,132.845,,
465_Moro_moro1285,Moro,moro1285,Africa,10.9194,30.2138,heib1242,Heibanic
466_Mullukmulluk_mull1237,Mullukmulluk,mull1237,Australia,-13.427,130.664,nort1547,Northern Daly
467_Mawng_maun1240,Mawng,maun1240,Australia,-11.66,133.376,iwai1246,Iwaidjan Proper
468_Dadibi_dadi1250,Dadibi,dadi1250,Pacific,-6.65765,144.511,tebe1251,Teberan
469_West_Makian_west2600,West Makian,west2600,Pacific,0.45332,127.63,nort2923,North Halmahera
470_Marghi_Central_marg1265,Marghi Central,marg1265,Africa,10.93854,13.0521,afro1255,Afro-Asiatic
471_Maranao_mara1404,Maranao,mara1404,Pacific,7.79414,124.175,aust1307,Austronesian
472_Totontepec_Mixe_toto1305,Totontepec Mixe,toto1305,North America,17.2157,-96.0179,mixe1284,Mixe-Zoque
473_Murle_murl1244,Murle,murl1244,Africa,6.69756,33.988,surm1244,Surmic
474_Murriny_Patha_murr1258,Murriny Patha,murr1258,Australia,-14.74852,129.70152,sout2772,Southern Daly
475_Kala_Lagaw_Ya_kala1377,Kala Lagaw Ya,kala1377,Australia,-10.6748,142.196,pama1250,Pama-Nyungan
476_Burmese_nucl1310,Burmese,nucl1310,Eurasia,20.7926,93.9665,sino1245,Sino-Tibetan
477_Piraha_pira1253,Pirahã,pira1253,South America,-6.77713,-61.8167,,
478_Mumuye_nucl1240,Mumuye,nucl1240,Africa,8.90347,11.71545,atla1278,Atlantic-Congo
479_Movima_movi1243,Movima,movi1243,South America,-13.8115,-65.6348,,
480_Southern_Nambikuara_sout2994,Southern Nambikuára,sout2994,South America,-14.3707,-59.5187,namb1299,Nambiquaran
481_Min_Nan_Chinese_minn1241,Min Nan Chinese,minn1241,Eurasia,24.5,118.17,sino1245,Sino-Tibetan
482_Nama_Namibia_nama1264,Nama (Namibia),nama1264,Africa,-25.0747,17.9767,khoe1240,Khoe-Kwadi
483_Naasioi_naas1242,Naasioi,naas1242,Pacific,-6.46022,155.632,sout2948,South Bougainville
484_Navajo_nava1243,Navajo,nava1243,North America,36.33,-109.38,atha1245,Athabaskan-Eyak-Tlingit
485_Naxi_naxi1245,Naxi,naxi1245,Eurasia,27.5,100.0,sino1245,Sino-Tibetan
486_Northern_Puebla_Nahuatl_nort2957,Northern Puebla Nahuatl,nort2957,North America,20.1356,-97.9814,utoa1244,Uto-Aztecan
487_Ndut_ndut1239,Ndut,ndut1239,Africa,14.925,-16.9811,atla1278,Atlantic-Congo
488_Eastern_Pahari_east1436,Eastern Pahari,east1436,Eurasia,27.5947033333,87.6200833333,indo1319,Indo-European
489_Kathmandu_Valley_Newari_newa1246,Kathmandu Valley Newari,newa1246,Eurasia,27.67,85.326,sino1245,Sino-Tibetan
490_Nez_Perce_nezp1238,Nez Perce,nezp1238,North America,46.3073,-116.408,saha1239,Sahaptian
491_Ngizim_ngiz1242,Ngizim,ngiz1242,Africa,12.1051,11.0178,afro1255,Afro-Asiatic
492_Noone_noon1243,Noone,noon1243,Africa,6.37256,10.5707,atla1278,Atlantic-Congo
493_Niellim_niel1243,Niellim,niel1243,Africa,9.70362,17.81346,atla1278,Atlantic-Congo
494_Nganasan_ngan1291,Nganasan,ngan1291,Eurasia,73.1354,86.2106,ural1272,Uralic
495_Nimboran_nucl1633,Nimboran,nucl1633,Pacific,-2.5803,140.179,nimb1257,Nimboranic
496_Nivkh_gily1242,Amur Nivkh,gily1242,Eurasia,52.59,140.681,nivk1234,Nivkh
497_Ao_Naga_aona1235,Ao Naga,aona1235,Eurasia,26.3241,94.3824,sino1245,Sino-Tibetan
498_Northeast_Maidu_nort2952,Northeast Maidu,nort2952,North America,40.4102,-120.645,maid1262,Maiduan
499_Norwegian_Bokmal_norw1259,Norwegian Bokmål,norw1259,Eurasia,61.112,8.886,indo1319,Indo-European
500_Nuuchahnulth_nuuc1236,Nuu-chah-nulth,nuuc1236,North America,49.67,-126.67,waka1280,Wakashan
501_Nara_nara1262,Nara,nara1262,Africa,15.3251,37.499,,
502_Nung_Viet_Nam_nung1283,Nung (Viet Nam),nung1283,Eurasia,20.8965,104.286,taik1256,Tai-Kadai
503_Wubuy_nung1290,Wubuy,nung1290,Australia,-14.2623,135.753,gunw1250,Gunwinyguan
504_Ama_Sudan_amas1236,Ama (Sudan),amas1236,Africa,12.0993,29.4332,nyim1244,Nyimang
505_Nyangi_nyan1313,Nyang'i,nyan1313,Africa,3.4997,33.73651,kuli1252,Kuliak
506_Ocaina_ocai1244,Ocaina,ocai1244,South America,-2.159,-72.1422,huit1251,Huitotoan
507_Ogbia_ogbi1239,Ogbia,ogbi1239,Africa,4.75352,6.34034,atla1278,Atlantic-Congo
508_Eastern_Ojibwa_east2542,Eastern Ojibwa,east2542,North America,45.0112,-79.7503,algi1248,Algic
509_Tohono_Oodham_toho1245,Tohono O'odham,toho1245,North America,31.7973,-111.995,utoa1244,Uto-Aztecan
510_Ormuri_ormu1247,Ormuri,ormu1247,Eurasia,32.6819,69.3444,indo1319,Indo-European
511_Pacoh_paco1243,Pacoh,paco1243,Eurasia,16.3353,107.094,aust1305,Austroasiatic
512_Pech_pech1241,Pech,pech1241,North America,15.8033,-85.558,chib1249,Chibchan
513_Paez_paez1247,Páez,paez1247,South America,2.61516,-76.31254,,
