ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name,Glottolog_Name
218_HamerBanna_hame1242,Hamer-Banna,Africa,5.06515,36.5176,hame1242,amf,sout2845,South Omotic,Hamer-Banna
219_Amharic_amha1245,Amharic,Africa,11.708182,39.543456,amha1245,amh,afro1255,Afro-Asiatic,Amharic
220_Amo_amoo1242,Amo,Africa,10.3229,8.65405,amoo1242,amo,atla1278,Atlantic-Congo,Amo
221_Alamblak_alam1246,Alamblak,Papunesia,-4.66307,143.316,alam1246,amp,sepi1257,Sepik,Alamblak
222_Guerrero_Amuzgo_guer1243,Guerrero Amuzgo,North America,16.77226,-98.18953,guer1243,amu,otom1299,Otomanguean,Guerrero Amuzgo
223_Ngas_ngas1240,Ngas,Africa,9.32042,9.46146,ngas1240,anc,afro1255,Afro-Asiatic,Ngas
224_Andoque_ando1256,Andoque,South America,-0.53751,-72.0869,ando1256,ano,,,Andoque
225_Antakarinya_anta1253,Antakarinya,Australia,-27.1152,134.838,anta1253,ant,pama1250,Pama-Nyungan,Antakarinya
226_Apinaye_apin1244,Apinayé,South America,-6.10774,-47.6315,apin1244,apn,nucl1710,Nuclear-Macro-Je,Apinayé
227_APucikwar_apuc1241,Apucikwar,Eurasia,12.241,92.7965,apuc1241,apq,grea1241,Great Andamanese,Apucikwar
228_Archi_arch1244,Archi,Eurasia,42.3239,46.8267,arch1244,aqc,nakh1245,Nakh-Daghestanian,Archi
229_Arabela_arab1268,Arabela,South America,-1.96126,-75.0612,arab1268,arl,zapa1251,Zaparoan,Arabela
230_Mapudungun_mapu1245,Mapudungun,South America,-38.7392,-71.277,mapu1245,arn,arau1255,Araucanian,Mapudungun
231_Egyptian_Arabic_egyp1253,Egyptian Arabic,Africa,31.0,31.0,egyp1253,arz,afro1255,Afro-Asiatic,Egyptian Arabic
232_Waorani_waor1240,Waorani,South America,-1.12312,-76.683,waor1240,auc,,,Waorani
233_Avar_avar1256,Avar,Eurasia,41.7047,46.558,avar1256,ava,nakh1245,Nakh-Daghestanian,Avar
234_Awngi_awng1244,Awngi,Africa,10.9819,36.6916,awng1244,awn,afro1255,Afro-Asiatic,Awngi
235_Abipon_abip1241,Abipon,South America,-29.0,-61.0,abip1241,axb,guai1249,Guaicuruan,Abipon
236_North_Azerbaijani_nort2697,North Azerbaijani,Eurasia,40.9777,46.4737,nort2697,azj,turk1311,Turkic,North Azerbaijani
237_Bashkir_bash1264,Bashkir,Eurasia,53.5967,56.5594,bash1264,bak,turk1311,Turkic,Bashkir
238_Bambara_bamb1269,Bambara,Africa,12.9,-7.65,bamb1269,bam,mand1469,Mande,Bambara
239_Waimaha_waim1255,Waimaha,South America,0.30416,-70.1644,waim1255,bao,tuca1253,Tucanoan,Waimaha
240_Baatonum_baat1238,Baatonum,Africa,9.63186,2.99607,baat1238,bba,atla1278,Atlantic-Congo,Baatonum
241_Batak_Toba_bata1289,Batak Toba,Papunesia,2.35498,99.1761,bata1289,bbc,aust1307,Austronesian,Batak Toba
242_Bats_bats1242,Bats,Eurasia,42.1806,45.344,bats1242,bbl,nakh1245,Nakh-Daghestanian,Bats
243_Northern_Bobo_Madare_nort2819,Northern Bobo Madaré,Africa,12.4182,-4.47538,nort2819,bbo,mand1469,Mande,Northern Bobo Madaré
244_Central_Bai_cent2004,Central Bai,Eurasia,26.1666,99.7052,cent2004,bca,sino1245,Sino-Tibetan,Central Bai
245_Bardi_bard1255,Bardi,Australia,-16.6274,122.906,bard1255,bcj,nyul1248,Nyulnyulan,Bardi
246_Kohumono_kohu1244,Kohumono,Africa,5.92596,7.96202,kohu1244,bcs,atla1278,Atlantic-Congo,Kohumono
247_Indonesian_Bajau_indo1317,Indonesian Bajau,Papunesia,-3.68664,122.253,indo1317,bdl,aust1307,Austronesian,Indonesian Bajau
248_TweedAlbert_twee1234,Tweed-Albert,Australia,-28.028726,153.286993,twee1234,xjb,pama1250,Pama-Nyungan,Tweed-Albert
249_Beja_beja1238,Beja,Africa,17.2436,36.6666,beja1238,bej,afro1255,Afro-Asiatic,Beja
250_Bengali_beng1280,Bengali,Eurasia,24.0,90.0,beng1280,ben,indo1319,Indo-European,Bengali
251_Beembe_beem1239,Beembe,Africa,-3.95895,14.1,beem1239,beq,atla1278,Atlantic-Congo,Beembe
252_Daloa_Bete_dalo1238,Daloa Bété,Africa,6.69281,-6.63944,dalo1238,bev,atla1278,Atlantic-Congo,Daloa Bété
253_Bissa_biss1248,Bissa,Africa,10.4257,-1.67332,biss1248,bib,mand1469,Mande,Bissa
254_Bakairi_baka1277,Bakairí,South America,-14.2628,-54.7034,baka1277,bkq,cari1283,Cariban,Bakairí
255_Bella_Coola_bell1243,Bella Coola,North America,52.3448,-126.689,bell1243,blc,sali1255,Salishan,Bella Coola
256_Muinane_muin1242,Muinane,South America,-0.8652,-72.4249,muin1242,bmr,bora1262,Boran,Muinane
257_Berom_bero1242,Berom,Africa,9.67037,8.81221,bero1242,bom,atla1278,Atlantic-Congo,Berom
258_Bororo_boro1282,Bororo,South America,-16.6029,-55.2004,boro1282,bor,boro1281,Bororoan,Bororo
259_Brao_lave1249,Brao,Eurasia,14.5994,107.008,lave1249,brb,aust1305,Austroasiatic,Brao
260_Breton_bret1244,Breton,Eurasia,48.2452,-3.78934,bret1244,bre,indo1319,Indo-European,Breton
261_Brahui_brah1256,Brahui,Eurasia,29.04,66.56,brah1256,brh,drav1251,Dravidian,Brahui
262_Western_Bru_west2397,Western Bru,Eurasia,16.4906,104.754,west2397,brv,aust1305,Austroasiatic,Western Bru
263_BodoMech_bodo1269,Bodo-Mech,Eurasia,26.1,92.0,bodo1269,brx,sino1245,Sino-Tibetan,Bodo-Mech
264_Burushaski_buru1296,Burushaski,Eurasia,36.2161,74.8236,buru1296,bsk,,,Burushaski
265_Bulgarian_bulg1262,Bulgarian,Eurasia,43.3646,25.047,bulg1262,bul,indo1319,Indo-European,Bulgarian
266_Burarra_bura1267,Burarra,Australia,-12.3061,134.365,bura1267,bvr,mani1293,Maningrida,Burarra
267_Qaqet_qaqe1238,Qaqet,Papunesia,-4.45258,151.702,qaqe1238,byx,bain1263,Baining,Qaqet
268_Bribri_brib1243,Bribri,North America,9.39794,-83.0539,brib1243,bzd,chib1249,Chibchan,Bribri
269_Caddo_cadd1256,Caddo,North America,33.33,-93.5,cadd1256,cad,cadd1255,Caddoan,Caddo
270_Nivacle_niva1238,Nivaclé,South America,-22.8557,-61.7606,niva1238,cag,mata1289,Matacoan,Nivaclé
271_Car_Nicobarese_carn1240,Car Nicobarese,Eurasia,9.18853,92.7671,carn1240,caq,aust1305,Austroasiatic,Car Nicobarese
272_Galibi_Carib_gali1262,Galibi Carib,South America,5.83772,-56.8323,gali1262,car,cari1283,Cariban,Galibi Carib
273_Chapalaa_chac1249,Cha'palaa,South America,0.71489,-79.0508,chac1249,cbi,barb1265,Barbacoan,Cha'palaa
274_Nyahkur_nyah1250,Nyahkur,Eurasia,15.8909,101.515,nyah1250,cbn,aust1305,Austroasiatic,Nyahkur
275_Kakua_cacu1241,Kakua,South America,0.88778,-69.5659,cacu1241,cbv,kaku1242,Kakua-Nukak,Kakua
276_Min_Dong_Chinese_mind1253,Min Dong Chinese,Eurasia,26.0,119.5,mind1253,cdo,sino1245,Sino-Tibetan,Min Dong Chinese
277_Chamorro_cham1312,Chamorro,Papunesia,13.438011,144.74474,cham1312,cha,aust1307,Austronesian,Chamorro
278_Chipewyan_chip1261,Chipewyan,North America,58.98,-104.44,chip1261,chp,atha1245,Athabaskan-Eyak-Tlingit,Chipewyan
279_Quiotepec_Chinantec_quio1240,Quiotepec Chinantec,North America,17.5621,-96.602,quio1240,chq,otom1299,Otomanguean,Quiotepec Chinantec
280_Cherokee_cher1273,Cherokee,North America,35.4664,-83.163,cher1273,chr,iroq1247,Iroquoian,Cherokee
281_Chuvash_chuv1255,Chuvash,Eurasia,55.487,47.163,chuv1255,chv,turk1311,Turkic,Chuvash
282_Western_Cham_west2650,Western Cham,Eurasia,12.4771,104.026,west2650,cja,aust1307,Austronesian,Western Cham
283_Upper_Chehalis_uppe1439,Upper Chehalis,North America,46.7981,-123.169,uppe1439,cjh,sali1255,Salishan,Upper Chehalis
284_Chuave_chua1250,Chuave,Papunesia,-6.17824,145.139,chua1250,cjv,nucl1709,Nuclear Trans New Guinea,Chuave
285_Chukchi_chuk1273,Chukchi,Eurasia,68.6436,170.045,chuk1273,ckt,chuk1271,Chukotko-Kamchatkan,Chukchi
286_Mandarin_Chinese_mand1415,Mandarin Chinese,Eurasia,40.0209,116.228,mand1415,cmn,sino1245,Sino-Tibetan,Mandarin Chinese
287_Haka_Chin_haka1240,Haka Chin,Eurasia,22.8735,92.8208,haka1240,cnh,sino1245,Sino-Tibetan,Haka Chin
288_Ashaninka_asha1243,Asháninka,South America,-11.9311,-73.9073,asha1243,cni,araw1281,Arawakan,Asháninka
289_Cofan_cofa1242,Cofán,South America,0.276675,-77.0643,cofa1242,con,,,Cofán
290_Wamey_wame1240,Wamey,Africa,12.5421,-13.177,wame1240,cou,atla1278,Atlantic-Congo,Wamey
291_Chuanqiandian_Cluster_Miao_chua1256,Chuanqiandian Cluster Miao,Eurasia,22.5638,101.95,chua1256,cqd,book1242,Bookkeeping,Chuanqiandian Cluster Miao
292_Island_Carib_isla1278,Island Carib,North America,15.364795,-61.342957,isla1278,crb,araw1281,Arawakan,Island Carib
293_Tedim_Chin_tedi1235,Tedim Chin,Eurasia,23.6079,93.519,tedi1235,ctd,sino1245,Sino-Tibetan,Tedim Chin
294_Western_Highland_Chatino_west2644,Western Highland Chatino,North America,16.2495,-97.3244,west2644,ctp,otom1299,Otomanguean,Western Highland Chatino
295_Cubeo_cube1242,Cubeo,South America,1.32382,-70.1939,cube1242,cub,tuca1253,Tucanoan,Cubeo
296_Cayubaba_cayu1262,Cayubaba,South America,-13.2482,-65.4822,cayu1262,cyb,,,Cayubaba
297_Dangaleat_dang1274,Dangaleat,Africa,12.1517,18.385,dang1274,daa,afro1255,Afro-Asiatic,Dangaleat
298_Dan_dann1241,Dan,Africa,7.22812,-8.24535,dann1241,daf,mand1469,Mande,Dan
299_Dagbani_dagb1246,Dagbani,Africa,9.64745,-0.43227,dagb1246,dag,atla1278,Atlantic-Congo,Dagbani
300_Dar_Fur_Daju_darf1239,Dar Fur Daju,Africa,12.2598,25.3127,darf1239,daj,daju1249,Dajuic,Dar Fur Daju
301_Dahalo_daha1245,Dahalo,Africa,-2.1843,40.37,daha1245,dal,afro1255,Afro-Asiatic,Dahalo
302_NyishiHill_Miri_nyis1236,Nyishi-Hill Miri,Eurasia,27.278263,93.675529,nyis1236,njz,sino1245,Sino-Tibetan,Nyishi-Hill Miri
303_Dyirbal_dyir1250,Dyirbal,Australia,-17.4516,145.544,dyir1250,dbl,pama1250,Pama-Nyungan,Dyirbal
304_German_stan1295,German,Eurasia,48.649,12.4676,stan1295,deu,indo1319,Indo-European,German
305_Dieri_dier1241,Dieri,Australia,-28.1667,138.0,dier1241,dif,pama1250,Pama-Nyungan,Dieri
306_Tipai_kumi1248,Tipai,North America,32.331,-116.604,kumi1248,dih,coch1271,Cochimi-Yuman,Tipai
307_Northeastern_Dinka_nort2815,Northeastern Dinka,Africa,9.27995,31.8392,nort2815,dip,nilo1247,Nilotic,Northeastern Dinka
308_Lower_Grand_Valley_Dani_lowe1415,Lower Grand Valley Dani,Papunesia,-4.25684,138.992,lowe1415,dni,nucl1709,Nuclear Trans New Guinea,Lower Grand Valley Dani
309_Northern_Dong_nort2735,Northern Dong,Eurasia,26.9944,109.204,nort2735,doc,taik1256,Tai-Kadai,Northern Dong
310_Doyayo_doya1240,Doyayo,Africa,8.68604,13.0768,doya1240,dow,atla1278,Atlantic-Congo,Doyayo
311_Rukai_ruka1240,Rukai,Papunesia,22.7738,120.844,ruka1240,dru,aust1307,Austronesian,Rukai
312_Dagur_daur1238,Dagur,Eurasia,48.0,124.0,daur1238,dta,mong1349,Mongolic-Khitan,Dagur
313_Toro_So_Dogon_toro1252,Toro So Dogon,Africa,14.40749,-3.10006,toro1252,dts,dogo1299,Dogon,Toro So Dogon
314_Dhuwal_dhuw1249,Dhuwal,Australia,-12.7825,136.008,dhuw1249,duj,pama1250,Pama-Nyungan,Dhuwal
315_JolaFonyi_jola1263,Jola-Fonyi,Africa,12.75752,-15.7354766667,jola1263,dyo,atla1278,Atlantic-Congo,Jola-Fonyi
316_Efik_efik1245,Efik,Africa,4.89379,8.38121,efik1245,efi,atla1278,Atlantic-Congo,Efik
317_Ekari_ekar1243,Ekari,Papunesia,-3.88974,136.018,ekar1243,ekg,nucl1709,Nuclear Trans New Guinea,Ekari
318_Modern_Greek_mode1248,Modern Greek,Eurasia,38.36,23.13,mode1248,ell,indo1319,Indo-European,Modern Greek
319_Central_Siberian_Yupik_cent2128,Central Siberian Yupik,Eurasia,63.4308,-170.272,cent2128,ess,eski1264,Eskimo-Aleut,Central Siberian Yupik
320_Ejagham_ejag1239,Ejagham,Africa,5.54442,8.90959,ejag1239,etu,atla1278,Atlantic-Congo,Ejagham
321_Basque_basq1248,Basque,Eurasia,43.2787,-1.31622,basq1248,eus,,,Basque
322_Even_even1260,Even,Eurasia,70.6687,130.914,even1260,eve,tung1282,Tungusic,Even
323_Ewe_ewee1241,Ewe,Africa,6.46061,0.814975,ewee1241,ewe,atla1278,Atlantic-Congo,Ewe
324_Ewondo_ewon1239,Ewondo,Africa,4.21141,11.93646,ewon1239,ewo,atla1278,Atlantic-Congo,Ewondo
325_Eyak_eyak1241,Eyak,North America,60.4232,-144.762,eyak1241,eya,atha1245,Athabaskan-Eyak-Tlingit,Eyak
326_Fasu_fasu1242,Fasu,Papunesia,-6.62687,143.284,fasu1242,faa,,,Fasu
327_Nobiin_nobi1240,Nobiin,Africa,22.8142,31.8376,nobi1240,fia,nubi1251,Nubian,Nobiin
328_Fijian_fiji1243,Fijian,Papunesia,-18.0,178.33,fiji1243,fij,aust1307,Austronesian,Fijian
329_Finnish_finn1318,Finnish,Eurasia,64.7628,25.5577,finn1318,fin,ural1272,Uralic,Finnish
330_Fefe_fefe1239,Fe'fe',Africa,5.18158,10.1442,fefe1239,fmp,atla1278,Atlantic-Congo,Fe'fe'
331_French_stan1290,French,Eurasia,48.0,2.0,stan1290,fra,indo1319,Indo-European,French
332_Fulnio_fuln1247,Fulniô,South America,-9.02591,-37.1402,fuln1247,fun,,,Fulniô
333_Fur_furr1244,Fur,Africa,12.0455,23.6401,furr1244,fvr,fura1235,Furan,Fur
334_Fwai_fwai1237,Fwâi,Papunesia,-20.6873,164.901,fwai1237,fwa,aust1307,Austronesian,Fwâi
335_Ga_gaaa1244,Ga,Africa,5.65488,-0.18598,gaaa1244,gaa,atla1278,Atlantic-Congo,Ga
336_Gadsup_gads1258,Gadsup,Papunesia,-6.31631,145.997,gads1258,gaj,nucl1709,Nuclear Trans New Guinea,Gadsup
337_Garrwa_gara1269,Garrwa,Australia,-17.4504,137.72014,gara1269,wrk,garr1260,Garrwan,Garrwa
338_GbayaBossangoa_gbay1287,Gbaya-Bossangoa,Africa,6.61896,17.645,gbay1287,gbp,atla1278,Atlantic-Congo,Gbaya-Bossangoa
339_Gbagyi_gbag1258,Gbagyi,Africa,9.29842,6.90495,gbag1258,gbr,atla1278,Atlantic-Congo,Gbagyi
340_Central_GelaoQau_qaua1234,Central Gelao-Qau,Eurasia,26.155438,106.16455,qaua1234,gqu,taik1256,Tai-Kadai,Central Gelao-Qau
341_Nanai_nana1257,Nanai,Eurasia,48.4343,134.797,nana1257,gld,tung1282,Tungusic,Nanai
342_Irish_iris1253,Irish,Eurasia,53.2186,-7.61509,iris1253,gle,indo1319,Indo-European,Irish
343_Dawro_dawr1236,Dawro,Africa,6.95,37.0,dawr1236,dwr,gong1255,Ta-Ne-Omotic,Dawro
344_Wayuu_wayu1243,Wayuu,South America,11.395566,-72.199791,wayu1243,guc,araw1281,Arawakan,Wayuu
345_Paraguayan_Guarani_para1311,Paraguayan Guaraní,South America,-25.60551,-57.08816,para1311,gug,tupi1275,Tupian,Paraguayan Guaraní
346_Guahibo_guah1255,Guahibo,South America,5.81736,-68.9839,guah1255,guh,guah1252,Guahiboan,Guahibo
347_Guambiano_guam1248,Guambiano,South America,2.55849,-76.582,guam1248,gum,barb1265,Barbacoan,Guambiano
348_Ache_ache1246,Aché,South America,-25.5865,-56.4697,ache1246,guq,tupi1275,Tupian,Aché
349_KukuYalanji_kuku1273,Kuku-Yalanji,Australia,-16.0036,145.188,kuku1273,gvn,pama1250,Pama-Nyungan,Kuku-Yalanji
350_Hakka_Chinese_hakk1236,Hakka Chinese,Eurasia,25.0,116.0,hakk1236,hak,sino1245,Sino-Tibetan,Hakka Chinese
351_Hausa_haus1257,Hausa,Africa,11.1513,8.7804,haus1257,hau,afro1255,Afro-Asiatic,Hausa
352_Hawaiian_hawa1245,Hawaiian,Papunesia,19.6297,-155.43,hawa1245,haw,aust1307,Austronesian,Hawaiian
353_Northern_Haida_nort2938,Northern Haida,North America,54.004532,-132.079257,nort2938,hdn,haid1248,Haida,Northern Haida
354_Hindi_hind1269,Hindi,Eurasia,25.0,77.0,hind1269,hin,indo1319,Indo-European,Hindi
355_Hixkaryana_hixk1239,Hixkaryána,South America,-0.16265,-58.80153,hixk1239,hix,cari1283,Cariban,Hixkaryána
356_Hopi_hopi1249,Hopi,North America,35.7653,-110.535,hopi1249,hop,utoa1244,Uto-Aztecan,Hopi
357_Hadza_hadz1240,Hadza,Africa,-3.83115,35.0458,hadz1240,hts,,,Hadza
358_Hungarian_hung1274,Hungarian,Eurasia,46.9068585714,19.6555271429,hung1274,hun,ural1272,Uralic,Hungarian
359_Hupa_hupa1239,Hupa-Chilula,North America,41.0982,-123.68,hupa1239,hup,atha1245,Athabaskan-Eyak-Tlingit,Hupa-Chilula
360_Huastec_huas1242,Huastec,North America,21.6153,-98.5028,huas1242,hus,maya1287,Mayan,Huastec
361_San_Mateo_del_Mar_Huave_sanm1287,San Mateo del Mar Huave,North America,16.2129,-95.0077,sanm1287,huv,huav1256,Huavean,San Mateo del Mar Huave
362_Eastern_Armenian_nucl1235,Eastern Armenian,Eurasia,40.0,45.0,nucl1235,hye,indo1319,Indo-European,Eastern Armenian
363_Iaai_iaai1238,Iaai,Papunesia,-20.6301,166.59,iaai1238,iai,aust1307,Austronesian,Iaai
364_Iban_iban1264,Iban,Papunesia,2.09041,112.934,iban1264,iba,aust1307,Austronesian,Iban
365_Igbo_nucl1417,Igbo,Africa,4.62705,7.23441,nucl1417,ibo,atla1278,Atlantic-Congo,Igbo
366_Ignaciano_igna1246,Ignaciano,South America,-15.1188,-65.3993,igna1246,ign,araw1281,Arawakan,Ignaciano
367_Izon_izon1238,Izon,Africa,5.17986,5.51702,izon1238,ijc,ijoi1239,Ijoid,Izon
368_Ik_ikkk1242,Ik,Africa,3.61407,34.2507,ikkk1242,ikx,kuli1252,Kuliak,Ik
369_Irarutu_irar1238,Irarutu,Papunesia,-2.94438,133.586,irar1238,irh,aust1307,Austronesian,Irarutu
370_Iraqw_iraq1241,Iraqw,Africa,-4.19948,35.2939,iraq1241,irk,afro1255,Afro-Asiatic,Iraqw
371_IrantxeMunku_iran1263,Irántxe-Münkü,South America,-12.7178,-57.9806,iran1263,irn,,,Irántxe-Münkü
372_Isoko_isok1239,Isoko,Africa,5.52889,6.24682,isok1239,iso,atla1278,Atlantic-Congo,Isoko
373_Itelmen_itel1242,West Itelmen,Eurasia,56.046173,156.30704,itel1242,itl,chuk1271,Chukotko-Kamchatkan,West Itelmen
374_Itonama_iton1250,Itonama,South America,-12.80431,-64.35748,iton1250,ito,,,Itonama
375_Iu_Mien_iumi1238,Iu Mien,Eurasia,20.83,101.17,iumi1238,ium,hmon1336,Hmong-Mien,Iu Mien
376_Itbayat_ivat1242,Itbayat,Papunesia,20.77,121.85,ivat1242,ivv,aust1307,Austronesian,Itbayat
377_Iwam_iwam1256,Iwam,Papunesia,-4.27346,141.817,iwam1256,iwm,sepi1257,Sepik,Iwam
378_Popti_popt1235,Popti',North America,15.6609,-91.6633,popt1235,jac,maya1287,Mayan,Popti'
379_Yanyuwa_yany1243,Yanyuwa,Australia,-15.7621,136.055,yany1243,jao,pama1250,Pama-Nyungan,Yanyuwa
380_Javanese_java1254,Javanese,Papunesia,-7.001,109.287,java1254,jav,aust1307,Austronesian,Javanese
381_Jebero_jebe1250,Jebero,South America,-5.40317,-76.4103,jebe1250,jeb,cahu1265,Cahuapanan,Jebero
382_Tol_toll1241,Tol,North America,14.6686,-87.0372,toll1241,jic,jica1245,Jicaquean,Tol
383_Shuar_shua1257,Shuar,South America,-3.45136,-78.1892,shua1257,jiv,jiva1245,Chicham,Shuar
384_Japanese_nucl1643,Japanese,Eurasia,35.0,135.0,nucl1643,jpn,japo1237,Japonic,Japanese
385_Jaqaru_jaqa1244,Jaqaru,South America,-12.741939,-75.809231,jaqa1244,jqr,ayma1253,Aymaran,Jaqaru
386_Japreria_japr1238,Japrería,South America,10.5523,-72.7101,japr1238,jru,cari1283,Cariban,Japrería
387_Southern_Jinghpaw_kach1280,Southern Jinghpaw,Eurasia,25.4634,97.3278,kach1280,kac,sino1245,Sino-Tibetan,Southern Jinghpaw
388_Kalaallisut_kala1399,Kalaallisut,North America,69.3761,-52.864,kala1399,kal,eski1264,Eskimo-Aleut,Kalaallisut
389_Kashmiri_kash1277,Kashmiri,Eurasia,34.166825,74.330455,kash1277,kas,indo1319,Indo-European,Kashmiri
390_Georgian_nucl1302,Georgian,Eurasia,41.850397,43.78613,nucl1302,kat,kart1248,Kartvelian,Georgian
391_Kabardian_kaba1278,Kabardian,Eurasia,43.5082,43.3918,kaba1278,kbd,abkh1242,Abkhaz-Adyge,Kabardian
392_Camsa_cams1241,Camsá,South America,1.14537,-76.8931,cams1241,kbh,,,Camsá
393_Grass_Koiari_gras1249,Grass Koiari,Papunesia,-9.51218,147.437,gras1249,kbk,koia1260,Koiarian,Grass Koiari
394_Kafa_kafa1242,Kafa,Africa,7.34022,36.1718,kafa1242,kbr,gong1255,Ta-Ne-Omotic,Kafa
395_Dera_Indonesia_dera1245,Dera (Indonesia),Papunesia,-3.52309,140.947,dera1245,kbv,sena1264,Senagi,Dera (Indonesia)
396_KazymBerezoverSuryskarer_Khanty_khan1273,Kazym-Berezover-Suryskarer Khanty,Eurasia,62.4308,66.1218,khan1273,kca,ural1272,Uralic,Kazym-Berezover-Suryskarer Khanty
397_Kekchi_kekc1242,Kekchí,North America,15.3788,-89.2452,kekc1242,kek,maya1287,Mayan,Kekchí
398_Kera_kera1255,Kera,Africa,9.88165,15.1419,kera1255,ker,afro1255,Afro-Asiatic,Kera
399_Ket_kett1243,Ket,Eurasia,63.7551,87.5466,kett1243,ket,yeni1252,Yeniseian,Ket
400_Kota_India_kota1263,Kota (India),Eurasia,11.4978,76.9387,kota1263,kfe,drav1251,Dravidian,Kota (India)
401_Koya_koya1251,Koya,Eurasia,17.6772,81.2096,koya1251,kff,drav1251,Dravidian,Koya
402_Kaingang_kain1272,Kaingang,South America,-27.7671,-52.5394,kain1272,kgp,nucl1710,Nuclear-Macro-Je,Kaingang
403_Khasi_khas1269,Khasi,Eurasia,24.977,91.9998,khas1269,kha,aust1305,Austroasiatic,Khasi
404_Lu_luuu1242,Lü,Eurasia,21.0321,101.282,luuu1242,khb,taik1256,Tai-Kadai,Lü
405_Halh_Mongolian_halh1238,Halh Mongolian,Eurasia,48.324,106.289,halh1238,khk,mong1349,Mongolic-Khitan,Halh Mongolian
406_Lusi_lusi1240,Lusi,Papunesia,-5.55033,149.148,lusi1240,khl,aust1307,Austronesian,Lusi
407_Central_Khmer_cent1989,Central Khmer,Eurasia,12.0515,105.015,cent1989,khm,aust1305,Austroasiatic,Central Khmer
408_Kharia_khar1287,Kharia,Eurasia,22.3571,84.3922,khar1287,khr,aust1305,Austroasiatic,Kharia
409_Kiowa_kiow1266,Kiowa,North America,34.9403,-98.9042,kiow1266,kio,kiow1265,Kiowa-Tanoan,Kiowa
410_Kirghiz_kirg1245,Kirghiz,Eurasia,42.0,74.0,kirg1245,kir,turk1311,Turkic,Kirghiz
411_Southern_Kiwai_sout2949,Southern Kiwai,Papunesia,-8.64889,143.244,sout2949,kjd,kiwa1251,Kiwaian,Southern Kiwai
412_Khmu_khmu1256,Khmu,Eurasia,20.2463,101.671,khmu1256,kjg,aust1305,Austroasiatic,Khmu
413_Western_Keres_west2632,Western Keres,North America,34.9733,-107.517,west2632,kjq,kere1287,Keresan,Western Keres
414_East_Kewa_east2516,East Kewa,Papunesia,-6.32989,143.931,east2516,kjs,nucl1709,Nuclear Trans New Guinea,East Kewa
415_TekeKukuya_teke1280,Teke-Kukuya,Africa,-2.27122,14.4407,teke1280,kkw,atla1278,Atlantic-Congo,Teke-Kukuya
416_KlamathModoc_klam1254,Klamath-Modoc,North America,42.5861,-121.704,klam1254,kla,,,Klamath-Modoc
417_Klao_klao1243,Klao,Africa,5.05,-8.85,klao1243,klu,atla1278,Atlantic-Congo,Klao
418_Kwoma_kwom1262,Kwoma,Papunesia,-4.08721,142.664,kwom1262,kmo,sepi1257,Sepik,Kwoma
419_Northern_Kurdish_nort2641,Northern Kurdish,Eurasia,37.0,43.0,nort2641,kmr,indo1319,Indo-European,Northern Kurdish
420_Dera_Nigeria_dera1248,Dera (Nigeria),Africa,10.072,12.0256,dera1248,kna,afro1255,Afro-Asiatic,Dera (Nigeria)
421_Central_Kanuri_cent2050,Central Kanuri,Africa,11.8,13.13,cent2050,knc,saha1256,Saharan,Central Kanuri
422_Maharashtrian_Konkani_konk1267,Maharashtrian Konkani,Eurasia,19.2414,73.9166,konk1267,knn,indo1319,Indo-European,Maharashtrian Konkani
423_Korean_kore1280,Korean,Eurasia,37.5,128.0,kore1280,kor,kore1284,Koreanic,Korean
424_Kpan_kpan1246,Kpan,Africa,7.58343,10.1642,kpan1246,kpk,atla1278,Atlantic-Congo,Kpan
425_Koho_koho1244,Koho,Eurasia,11.6444,108.057,koho1244,kpm,aust1305,Austroasiatic,Koho
426_KomiZyrian_komi1268,Komi-Zyrian,Eurasia,64.0527,54.946,komi1268,kpv,ural1272,Uralic,Komi-Zyrian
427_Koryak_kory1246,Koryak,Eurasia,63.8977,166.695,kory1246,kpy,chuk1271,Chukotko-Kamchatkan,Koryak
428_Kupsabiny_kups1238,Kupsabiny,Africa,1.33197,34.5991,kups1238,kpz,nilo1247,Nilotic,Kupsabiny
429_Kurukh_kuru1302,Kurukh,Eurasia,24.4644,86.4657,kuru1302,kru,drav1251,Dravidian,Kurukh
430_Sgaw_Karen_sgaw1245,S'gaw Karen,Eurasia,17.9872,97.7126,sgaw1245,ksw,sino1245,Sino-Tibetan,S'gaw Karen
431_Kalkutung_kalk1246,Kalkutung,Australia,-21.0,139.5,kalk1246,ktg,pama1250,Pama-Nyungan,Kalkutung
432_SouthEastern_Ju_juho1239,South-Eastern Ju,Africa,-19.688,20.7673,juho1239,ktz,kxaa1236,Kxa,South-Eastern Ju
433_Kunama_kuna1268,Kunama,Africa,14.5879,37.5292,kuna1268,kun,,,Kunama
434_Kunimaipa_kuni1267,Kunimaipa,Papunesia,-8.09371,146.908,kuni1267,kup,goil1242,Goilalan,Kunimaipa
435_Border_Kuna_bord1248,Border Kuna,South America,7.92993,-77.1664,bord1248,kvn,chib1249,Chibchan,Border Kuna
436_Kwaio_kwai1243,Kwaio,Papunesia,-8.93744,160.965,kwai1243,kwd,aust1307,Austronesian,Kwaio
437_Kwakwala_kwak1269,Kwak'wala,North America,50.9269,-127.308,kwak1269,kwk,waka1280,Wakashan,Kwak'wala
438_Karok_karo1304,Karok,North America,41.8228,-123.315,karo1304,kyh,,,Karok
